time,energy_cashflow,energy_generation_costs,heat,power,simulation,soc,total_costs,unit
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW ERFURT OST
2019-01-13 21:00:00,495.04,1110.7,0,38,germany_mc_base_case_2019,,1110.7,CHEMNITZ NORD II BLOCK C
2019-01-13 21:00:00,442.93,1015.6,0,34,germany_mc_base_case_2019,,1015.6,CHEMNITZ NORD II BLOCK B
2019-01-13 21:00:00,221.46,1665.7,0,17,germany_mc_base_case_2019,,1665.7,HKW CHEMNITZ NORD II BLOCK A
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW FRANKFURT ODER AM HOHEN FELD
2019-01-13 21:00:00,1823.8,5147,0,140,germany_mc_base_case_2019,,5147,BREMEN HAFEN 6
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,BREMEN HASTEDT 15
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW BREMEN MITTELSBUEREN BLOCK 5 GUD
2019-01-13 21:00:00,521.09,3533.6,0,40,germany_mc_base_case_2019,,3533.6,KW MITTELSBUEREN BLOCK 4
2019-01-13 21:00:00,521.09,4378.7,0,40,germany_mc_base_case_2019,,4378.7,KW BREMEN HASTEDT 14
2019-01-13 21:00:00,286.6,2611,0,22,germany_mc_base_case_2019,,2611,MITTELSBUEREN GT 3
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW ERLANGEN
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,BERGKAMEN A
2019-01-13 21:00:00,260.55,1659.1,0,20,germany_mc_base_case_2019,,1659.1,KW MARL BLOCK 312 EVONIK
2019-01-13 21:00:00,7373.4,7373.4,0,566,germany_mc_base_case_2019,,7373.4,KKW EMSLAND
2019-01-13 21:00:00,7034.7,7034.7,0,540,germany_mc_base_case_2019,,7034.7,KKW GUNDREMMINGEN C
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,NEURATH F
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,NEURATH G
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,NIEDERAUSSEM K
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,NIEDERAUSSEM G
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,NIEDERAUSSEM H
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,NEURATH D
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,WEISWEILER H
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,NEURATH E
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,WEISWEILER G
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,NIEDERAUSSEM C
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,NIEDERAUSSEM F
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,NIEDERAUSSEM E
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,NEURATH A
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,NEURATH B
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,NEURATH C
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,FRIMMERSDORF Q
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,WEISWEILER E
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,FRIMMERSDORF P
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,NIEDERAUSSEM D
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,WEISWEILER F
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,FRECHEN WACHTBERG
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,WESTFALEN E
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,IBBENBUEREN B NO 1
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GERSTEINWERK BLOCK K
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,EMSLAND LINGEN D
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,DORMAGEN RWE
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,EMSLAND LINGEN B
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,EMSLAND LINGEN C
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GERSTEINWERK BLOCK F
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GERSTEINWERK BLOCK G
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW HOECHST BUSINESS PARK
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW WEISWEILER VGT BLOCK G
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW WEISWEILER VGT BLOCK H
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GERSTEINWERK BLOCK I GT
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,MEHRUM
2019-01-13 21:00:00,1563.3,4905.6,0,120,germany_mc_base_case_2019,,4905.6,GKH HANNOVER
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW HANNOVER LINDEN
2019-01-13 21:00:00,390.82,2611,0,30,germany_mc_base_case_2019,,2611,KW HANNOVER HERRENHAUSEN B
2019-01-13 21:00:00,221.46,724.44,0,17,germany_mc_base_case_2019,,724.44,KARLSRUHE WEST 3
2019-01-13 21:00:00,169.35,553.98,0,13,germany_mc_base_case_2019,,553.98,KARLSRUHE WEST 1
2019-01-13 21:00:00,169.35,553.98,0,13,germany_mc_base_case_2019,,553.98,KARLSRUHE WEST 2
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW UNTERBREIZBACH
2019-01-13 21:00:00,169.35,1053.9,0,13,germany_mc_base_case_2019,,1053.9,KW ZIELITZ
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,WERDOHL ELVERLINGSEN E4
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW HERDECKE CUNO MARK E
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW HAGEN KABEL
2019-01-13 21:00:00,390.82,3571.5,0,30,germany_mc_base_case_2019,,3571.5,WERDOHL ELVERLINGSEN 2
2019-01-13 21:00:00,325.68,2967.1,0,25,germany_mc_base_case_2019,,2967.1,WERDOHL ELVERLINGSEN 1
2019-01-13 21:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Rönkhausen
2019-01-13 21:00:00,3908.2,10867,0,300,germany_mc_base_case_2019,,10867,LUENEN 2 STUMMHAFEN
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HAMM UENTROP BLOCK 10
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HAMM UENTROP BLOCK 20
2019-01-13 21:00:00,-12194,0,,-936,germany_mc_base_case_2019,,,DE_NL
2019-01-13 21:00:00,-10422,0,,-800,germany_mc_base_case_2019,,,DE_CH
2019-01-13 21:00:00,-21261,0,,-1632,germany_mc_base_case_2019,,,DE_DK
2019-01-13 21:00:00,-7816.4,0,,-600,germany_mc_base_case_2019,,,DE_CZ
2019-01-13 21:00:00,-4911.3,0,,-377,germany_mc_base_case_2019,,,DE_LU
2019-01-13 21:00:00,-807.69,0,,-62,germany_mc_base_case_2019,,,DE_SE
2019-01-13 21:00:00,-59795,0,,-4590,germany_mc_base_case_2019,,,DE_AT
2019-01-13 21:00:00,-35369,0,,-2715,germany_mc_base_case_2019,,,DE_FR
2019-01-13 21:00:00,-1224.6,0,,-94,germany_mc_base_case_2019,,,DE_PL
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GTKW DARMSTADT GT 1
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GTKW DARMSTADT GT 2
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GUD HUERTH KNAPSACK 1
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GUD HUERTH KNAPSACK 2
2019-01-13 21:00:00,182.38,1334.2,0,14,germany_mc_base_case_2019,,1334.2,KW LANDESBERGEN GT
2019-01-13 21:00:00,169.35,1379.2,0,13,germany_mc_base_case_2019,,1379.2,KW EMDEN BLOCK 4 GT
2019-01-13 21:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Erzhausen
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW SUD SAARBRUECKEN
2019-01-13 21:00:00,221.46,1556.5,0,17,germany_mc_base_case_2019,,1556.5,INDUSTRIEKRAFTWERK BERNBURG (IKB)
2019-01-13 21:00:00,4168.7,11715,0,320,germany_mc_base_case_2019,,11715,WALSUM 10
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,BEXBACH C 1
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,WEIHER 3
2019-01-13 21:00:00,2605.5,8176,0,200,germany_mc_base_case_2019,,8176,HERNE BLOCK 4
2019-01-13 21:00:00,2214.6,6933,0,170,germany_mc_base_case_2019,,6933,WALSUM BLOCK 9
2019-01-13 21:00:00,1172.5,3679.2,0,90,germany_mc_base_case_2019,,3679.2,HKW FENNE C
2019-01-13 21:00:00,1042.2,3392.2,0,80,germany_mc_base_case_2019,,3392.2,MKW FENNE B
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GUD LEUNA
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW LEUNA GT 3
2019-01-13 21:00:00,156.33,490.56,0,12,germany_mc_base_case_2019,,490.56,PFORZHEIM III NO 1
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW PFORZHEIM
2019-01-13 21:00:00,651.36,4578.1,0,50,germany_mc_base_case_2019,,4578.1,DKW BGH O1 BURGHAUSEN WACKER CHEMIE
2019-01-13 21:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Koepchenwerk Herdecke II
2019-01-13 21:00:00,0,0,,0,germany_mc_base_case_2019,-1.5407e-33,0,Wehr
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,MERKENICH BLOCK 6
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KOELN NIEHL 2
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW KOELN MERKENICH GUD
2019-01-13 21:00:00,8392.8,8392.8,0,644.25,germany_mc_base_case_2019,,8392.8,KKW PHILIPPSBURG 2
2019-01-13 21:00:00,7295.3,7295.3,0,560,germany_mc_base_case_2019,,7295.3,KKW NECKARWESTHEIM
2019-01-13 21:00:00,4820.1,13603,0,370,germany_mc_base_case_2019,,13603,RDK (KARLSRUHE) 8
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HEILBRONN 7
2019-01-13 21:00:00,2996.3,8833.4,0,230,germany_mc_base_case_2019,,8833.4,ROSTOCK 1
2019-01-13 21:00:00,2866,9146.7,0,220,germany_mc_base_case_2019,,9146.7,RDK (KARLSRUHE) 7
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,ALTBACH DEIZISAU HKW I
2019-01-13 21:00:00,1823.8,5425.4,0,140,germany_mc_base_case_2019,,5425.4,ALTBACH DEIZISAU HKW II
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,WALHEIM 2
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HEILBRONN 6
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HEILBRONN 5
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,WALHEIM 1
2019-01-13 21:00:00,364.76,1217.5,0,28,germany_mc_base_case_2019,,1217.5,STUTTGART MUENSTER K25
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,RDK (KARLSRUHE) 4RP
2019-01-13 21:00:00,221.46,1552.5,0,17,germany_mc_base_case_2019,,1552.5,ALTBACH II GT E
2019-01-13 21:00:00,911.91,8307.8,0,70,germany_mc_base_case_2019,,8307.8,MARBACH 3
2019-01-13 21:00:00,390.82,3373,0,30,germany_mc_base_case_2019,,3373,WALHEIM GT 1
2019-01-13 21:00:00,325.68,3062,0,25,germany_mc_base_case_2019,,3062,ALTBACH I GT 3
2019-01-13 21:00:00,260.55,2449.6,0,20,germany_mc_base_case_2019,,2449.6,FLINGERN GT 1
2019-01-13 21:00:00,247.52,2327.1,0,19,germany_mc_base_case_2019,,2327.1,ALTBACH I GT 2
2019-01-13 21:00:00,195.41,1576.5,0,15,germany_mc_base_case_2019,,1576.5,MARBACH 3 GT 1
2019-01-13 21:00:00,169.35,1592.2,0,13,germany_mc_base_case_2019,,1592.2,ALTBACH I NO 5 GT 1
2019-01-13 21:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Schwarzenbachwerk
2019-01-13 21:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Glems
2019-01-13 21:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Häusern
2019-01-13 21:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Waldshut
2019-01-13 21:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Witznau
2019-01-13 21:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Säckingen
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,UPM SCHONGAU
2019-01-13 21:00:00,1954.1,6031.1,0,150,germany_mc_base_case_2019,,6031.1,HKW MUENCHEN NORD 2
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW MUENCHEN SUED GUD
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW MUENCHEN FREIMANN GUD
2019-01-13 21:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Leitzach II
2019-01-13 21:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Leitzach I
2019-01-13 21:00:00,7686.1,7686.1,0,590,germany_mc_base_case_2019,,7686.1,KKW ISAR 2
2019-01-13 21:00:00,19280,19280,0,1480,germany_mc_base_case_2019,,19280,KKW BROKDORF
2019-01-13 21:00:00,18629,18629,0,1430,germany_mc_base_case_2019,,18629,KKW GROHNDE
2019-01-13 21:00:00,3126.5,6772.6,0,240,germany_mc_base_case_2019,,6772.6,SCHKOPAU II A
2019-01-13 21:00:00,3126.5,6772.6,0,240,germany_mc_base_case_2019,,6772.6,SCHKOPAU II B
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HEYDEN 4
2019-01-13 21:00:00,4168.7,11765,0,320,germany_mc_base_case_2019,,11765,WILHELMSHAVEN C
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,WILHELMSHAVEN A
2019-01-13 21:00:00,2735.7,8443.6,0,210,germany_mc_base_case_2019,,8443.6,STAUDINGER 5
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,SCHOLVEN C
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,SCHOLVEN B
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KIEL A
2019-01-13 21:00:00,429.9,1372,0,33,germany_mc_base_case_2019,,1372,FERNWAERMEKRAFTWERK BUER
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,IRSCHING 5
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,IRSCHING 4
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW JENA SUED
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KIRCHMOESER
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW KIRCHLENGERN
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW PLATTLING DAIMLER AG
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW GRENZACH WYHLEN 1
2019-01-13 21:00:00,2084.4,16518,0,160,germany_mc_base_case_2019,,16518,KW STAUDINGER 4
2019-01-13 21:00:00,1433,9993.5,0,110,germany_mc_base_case_2019,,9993.5,NUERNBERG FRANKEN 1
2019-01-13 21:00:00,1433,11670,0,110,germany_mc_base_case_2019,,11670,IRSCHING 3
2019-01-13 21:00:00,1172.5,9489.8,0,90,germany_mc_base_case_2019,,9489.8,KW HUNTORF CAES GT
2019-01-13 21:00:00,1302.7,11868,0,100,germany_mc_base_case_2019,,11868,INGOLSTADT 3
2019-01-13 21:00:00,1302.7,11868,0,100,germany_mc_base_case_2019,,11868,INGOLSTADT 4
2019-01-13 21:00:00,195.41,1576.5,0,15,germany_mc_base_case_2019,,1576.5,MARIENEHE 1
2019-01-13 21:00:00,182.38,1661.6,0,14,germany_mc_base_case_2019,,1661.6,WILHELMSHAVEN GT 1
2019-01-13 21:00:00,182.38,1661.6,0,14,germany_mc_base_case_2019,,1661.6,NUERNBERG FRANKEN I GT 1
2019-01-13 21:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Waldeck I
2019-01-13 21:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Happurg
2019-01-13 21:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Langenprozelten
2019-01-13 21:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Waldeck II
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,FLENSBURG 11
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,FLENSBURG 09
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,FLENSBURG 10
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW FLENSBURG 12
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW HBB RAUBLING
2019-01-13 21:00:00,-7.3448e+05,1.6914e+08,,-56380,germany_mc_base_case_2019,,,demand_EOM
2019-01-13 21:00:00,2475.2,7899.4,0,190,germany_mc_base_case_2019,,7899.4,ZOLLING LEININGER 5
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,BREMEN FARGE
2019-01-13 21:00:00,299.63,960.93,0,23,germany_mc_base_case_2019,,960.93,ROEMERBRUCKE 2
2019-01-13 21:00:00,182.38,552.53,0,14,germany_mc_base_case_2019,,552.53,ROMERBRUCKE 3
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW SAARBRUECKEN ROEMERBRUECKE GUD
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GUD GERA NORD
2019-01-13 21:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Tanzmühle - Rabenleite
2019-01-13 21:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Reisach - Rabenleite
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GUD BITTERFELD ENVIA
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,WOLFEN ENVIA
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GROSSKAYNA GT 1
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GROSSKAYNA GT 2
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GROSSKAYNA GT 3
2019-01-13 21:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KWK ANLAGE NEUSTADT
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW DRESDEN NOSSENER BRUECKE
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GUD MUENSTER HAFEN
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW DUISBURG WANHEIM IIIB
2019-01-13 22:00:00,1042.2,7291,0,80,germany_mc_base_case_2019,,7291,KW DUISBURG HUCKINGEN BLOCK A
2019-01-13 22:00:00,1042.2,7291,0,80,germany_mc_base_case_2019,,7291,KW DUISBURG HUCKINGEN BLOCK B
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW DUISBURG WANHEIM IIIA
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GUD ROSTOCK MARIENEHE
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW POTSDAM SUED
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW BASF LUDWIGSHAFEN MITTE
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW BASF LUDWIGSHAFEN SUED
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW BASF LUDWIGSHAFEN NORD
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HOECHST 3
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW ELTMANN
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,MAINZ III
2019-01-13 22:00:00,312.65,1951.7,0,24,germany_mc_base_case_2019,,1951.7,KW MAINZ II GT
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW FRIEDENSBRUECKE BLOCK IV
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW FRIEDENSBRUECKE BLOCK II
2019-01-13 22:00:00,4.9673e+05,0,0,38130,germany_mc_base_case_2019,,0,Wind Onshore
2019-01-13 22:00:00,49836,0,0,3825.5,germany_mc_base_case_2019,,0,Wind Offshore
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,Solar
2019-01-13 22:00:00,22436,0,0,1722.2,germany_mc_base_case_2019,,0,Hydro
2019-01-13 22:00:00,64439,0,0,4946.5,germany_mc_base_case_2019,,0,Biomass
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,WUPPERTAL ELBERFELD 2
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW BARMEN I WUPPERTAL
2019-01-13 22:00:00,390.82,3250.3,0,30,germany_mc_base_case_2019,,3250.3,BARMEN II
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW SANDREUTH 1 NUERNBERG
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW SANDREUTH 2 NUERNBERG
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,IKW GENDORF INFRASERV
2019-01-13 22:00:00,338.71,1060.5,0,26,germany_mc_base_case_2019,,1060.5,HKW OFFENBACH 1
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GUD ANLAGE RÜSSELSHEIM OPEL
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW LAUSWARD BLOCK FORTUNA GUD
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW LAUSWARD BLOCK EMIL GUD
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW LAUSWARD BLOCK ANTON GUD
2019-01-13 22:00:00,364.76,1144.8,0,28,germany_mc_base_case_2019,,1144.8,HKW FRANKFURT WEST 2
2019-01-13 22:00:00,364.76,1144.8,0,28,germany_mc_base_case_2019,,1144.8,HKW FRANKFURT WEST 3
2019-01-13 22:00:00,325.68,2345.3,0,25,germany_mc_base_case_2019,,2345.3,HKW FRANKFURT WEST GT
2019-01-13 22:00:00,4820.1,13547,0,370,germany_mc_base_case_2019,,13547,GKM 9
2019-01-13 22:00:00,2605.5,8042.5,0,200,germany_mc_base_case_2019,,8042.5,GKM 8
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GKM 7
2019-01-13 22:00:00,1563.3,4528.3,0,120,germany_mc_base_case_2019,,4528.3,GKM 6
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HALLE TROTHA
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW HALLE DIESELSTRASSE BLOCK 1
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW HALLE DIESELSTRASSE BLOCK 2
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,SCHWERIN SUD
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW SCHWERIN LANKOW
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,PKV KRAFTWERK VAREL
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW GUD NEUBRANDENBURG
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KWK ANLAGE KREFELD
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KWK ANLAGE MOHN MEDIA GÜTERSLOH
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KASSEL SWEW 1
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW KASSEL KOMBI
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,FREIBURG WVK
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW HILTROP BOCHUM
2019-01-13 22:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW LEIPZIG NORD GUD
2019-01-13 22:00:00,6122.8,13085,0,470,germany_mc_base_case_2019,,13085,LIPPENDORF R
2019-01-13 22:00:00,6122.8,13115,0,470,germany_mc_base_case_2019,,13115,LIPPENDORF S
2019-01-13 22:00:00,5992.5,12836,0,460,germany_mc_base_case_2019,,12836,BOXBERG Q
2019-01-13 22:00:00,5210.9,11342,0,400,germany_mc_base_case_2019,,11342,SCHWARZE PUMPE A
2019-01-13 22:00:00,5210.9,11368,0,400,germany_mc_base_case_2019,,11368,SCHWARZE PUMPE B
2019-01-13 22:00:00,4429.3,9116.2,0,340,germany_mc_base_case_2019,,9116.2,BOXBERG R
2019-01-13 22:00:00,3256.8,7432.6,0,250,germany_mc_base_case_2019,,7432.6,JAENSCHWALDE D
2019-01-13 22:00:00,3256.8,7469,0,250,germany_mc_base_case_2019,,7469,JAENSCHWALDE E
2019-01-13 22:00:00,3256.8,7469,0,250,germany_mc_base_case_2019,,7469,JAENSCHWALDE F
2019-01-13 22:00:00,3256.8,7580.4,0,250,germany_mc_base_case_2019,,7580.4,JAENSCHWALDE B
2019-01-13 22:00:00,3256.8,7599.3,0,250,germany_mc_base_case_2019,,7599.3,JAENSCHWALDE C
2019-01-13 22:00:00,3256.8,7734.6,0,250,germany_mc_base_case_2019,,7734.6,BOXBERG P
2019-01-13 22:00:00,3256.8,7774.2,0,250,germany_mc_base_case_2019,,7774.2,JAENSCHWALDE A
2019-01-13 22:00:00,3256.8,7936.8,0,250,germany_mc_base_case_2019,,7936.8,BOXBERG N
2019-01-13 22:00:00,390.82,891.92,0,30,germany_mc_base_case_2019,,891.92,KLINGENBERG 5
2019-01-13 22:00:00,390.82,891.92,0,30,germany_mc_base_case_2019,,891.92,KLINGENBERG 6
2019-01-13 22:00:00,390.82,932.9,0,30,germany_mc_base_case_2019,,932.9,KLINGENBERG 4
2019-01-13 22:00:00,4559.5,12522,0,350,germany_mc_base_case_2019,,12522,MOORBURG A
2019-01-13 22:00:00,4559.5,12522,0,350,germany_mc_base_case_2019,,12522,MOORBURG B
2019-01-13 22:00:00,1563.3,4906.2,0,120,germany_mc_base_case_2019,,4906.2,HKW BERLIN REUTER WEST E
