,datetime,market_id,power,simulation,unit_id
41,2019-01-01 01:00:00,EOM,272,germany_mc_base_case_2019,KW WEISWEILER VGT BLOCK H
42,2019-01-01 01:00:00,EOM,55,germany_mc_base_case_2019,GERSTEINWERK BLOCK I GT
43,2019-01-01 01:00:00,EOM,100,germany_mc_base_case_2019,KW HANNOVER HERRENHAUSEN B
44,2019-01-01 01:00:00,EOM,52,germany_mc_base_case_2019,KW ZIELITZ
45,2019-01-01 01:00:00,EOM,98,germany_mc_base_case_2019,WERDOHL ELVERLINGSEN 1
46,2019-01-01 01:00:00,EOM,107,germany_mc_base_case_2019,WERDOHL ELVERLINGSEN 2
47,2019-01-01 01:00:00,EOM,0,germany_mc_base_case_2019,Rönkhausen
48,2019-01-01 01:00:00,EOM,714,germany_mc_base_case_2019,DE_CZ
49,2019-01-01 01:00:00,EOM,827,germany_mc_base_case_2019,DE_DK
50,2019-01-01 01:00:00,EOM,0,germany_mc_base_case_2019,DE_NL
51,2019-01-01 01:00:00,EOM,0,germany_mc_base_case_2019,DE_CH
52,2019-01-01 01:00:00,EOM,0,germany_mc_base_case_2019,DE_LU
53,2019-01-01 01:00:00,EOM,0,germany_mc_base_case_2019,DE_AT
54,2019-01-01 01:00:00,EOM,0,germany_mc_base_case_2019,DE_FR
55,2019-01-01 01:00:00,EOM,47,germany_mc_base_case_2019,GTKW DARMSTADT GT 1
56,2019-01-01 01:00:00,EOM,47,germany_mc_base_case_2019,GTKW DARMSTADT GT 2
57,2019-01-01 01:00:00,EOM,56,germany_mc_base_case_2019,KW LANDESBERGEN GT
58,2019-01-01 01:00:00,EOM,50,germany_mc_base_case_2019,KW EMDEN BLOCK 4 GT
59,2019-01-01 01:00:00,EOM,0,germany_mc_base_case_2019,Erzhausen
60,2019-01-01 01:00:00,EOM,66,germany_mc_base_case_2019,INDUSTRIEKRAFTWERK BERNBURG (IKB)
61,2019-01-01 01:00:00,EOM,38,germany_mc_base_case_2019,KW LEUNA GT 3
62,2019-01-01 01:00:00,EOM,178,germany_mc_base_case_2019,DKW BGH O1 BURGHAUSEN WACKER CHEMIE
63,2019-01-01 01:00:00,EOM,0,germany_mc_base_case_2019,Koepchenwerk Herdecke II
64,2019-01-01 01:00:00,EOM,0,germany_mc_base_case_2019,Wehr
65,2019-01-01 01:00:00,EOM,65,germany_mc_base_case_2019,ALTBACH II GT E
66,2019-01-01 01:00:00,EOM,60,germany_mc_base_case_2019,MARBACH 3 GT 1
67,2019-01-01 01:00:00,EOM,120,germany_mc_base_case_2019,WALHEIM GT 1
68,2019-01-01 01:00:00,EOM,275,germany_mc_base_case_2019,MARBACH 3
69,2019-01-01 01:00:00,EOM,50,germany_mc_base_case_2019,ALTBACH I NO 5 GT 1
70,2019-01-01 01:00:00,EOM,75,germany_mc_base_case_2019,ALTBACH I GT 2
